,broadcastNoise,witnessNoise,operatingError,reportingError
104400,0.9,0.9,0.2384322978769914,0.1949786851706834
104616,0.5,0.5,0.4977034380797798,0.4173401254964957
104832,0.9,0.5,0.4989335111743878,0.4099880313024758
105048,0.5,0.9,0.4837960086585399,0.2249242189396396
105264,0.9,0.9,0.2508860616762664,0.2377541051409016
105480,0.5,0.5,0.4877610679954989,0.4256483227061858
105696,0.9,0.5,0.4900959745185143,0.4114894598173377
105912,0.5,0.9,0.5054558656321885,0.2285514753963937
106128,0.9,0.9,0.2505237340184077,0.232849715591564
106344,0.5,0.5,0.5012076009128715,0.4117607259761804
106560,0.9,0.5,0.4942101617827434,0.4107670009255742
106776,0.5,0.9,0.5163785160778587,0.2062169221411182
106992,0.9,0.9,0.2421769058595933,0.2112114970571652
107208,0.5,0.5,0.5053018843777385,0.4168874984008773
107424,0.9,0.5,0.5134573735341568,0.4178591190097867
107640,0.5,0.9,0.497592873219486,0.2092279261712252
107856,0.9,0.9,0.2371694570579396,0.2219191023232558
108072,0.5,0.5,0.485670315940709,0.4177265195987983
108288,0.9,0.5,0.4995149634432712,0.4113202609244448
108504,0.5,0.9,0.5112127107368132,0.2033023020682109
108720,0.9,0.9,0.241499797847842,0.2244522250263624
108936,0.5,0.5,0.4931775166026484,0.3966034539886771
109152,0.9,0.5,0.5062985047091161,0.4192791643312333
109368,0.5,0.9,0.4950560391333286,0.203128875540989
109584,0.9,0.9,0.2457877571332196,0.2153858027381583
109800,0.5,0.5,0.5005162944118505,0.4092278473752034
110016,0.9,0.5,0.499188692275255,0.4076850617749289
110232,0.5,0.9,0.4910490647435557,0.2065911482842332
110448,0.9,0.9,0.244660576187763,0.2305300262754796
110664,0.5,0.5,0.4928572288539425,0.4137385593029204
110880,0.9,0.5,0.4909191518950597,0.400307416219512
111096,0.5,0.9,0.5037310284303893,0.2137671893419282
111312,0.9,0.9,0.2387528132868683,0.2112980579672222
111528,0.5,0.5,0.4931888537455762,0.4184270686186911
111744,0.9,0.5,0.4970060708706094,0.4187785109810609
111960,0.5,0.9,0.5089772532186158,0.2060315407314726
112176,0.9,0.9,0.2462188132878729,0.2170062356818961
112392,0.5,0.5,0.4989730919245411,0.4134805708836356
112608,0.9,0.5,0.4922809193974468,0.4239274217832301
112824,0.5,0.9,0.5000056334228273,0.2272873422475518
113040,0.9,0.9,0.2417990108246348,0.2117460484036931
113256,0.5,0.5,0.5032769435564979,0.4060869880746156
113472,0.9,0.5,0.5010721549966283,0.4199197036742718
113688,0.5,0.9,0.5021503955286856,0.195669973869472
113904,0.9,0.9,0.2403763062529245,0.199678127214644
114120,0.5,0.5,0.5008092010103706,0.4157384859061984
114336,0.9,0.5,0.5030428253064574,0.4088759932888604
114552,0.5,0.9,0.4965529401305184,0.2013501494266654
114768,0.9,0.9,0.2438745546035169,0.2048658550437773
114984,0.5,0.5,0.4957486819363986,0.4171699514640433
115200,0.9,0.5,0.505101130986789,0.4091933905908441
115416,0.5,0.9,0.4970796966844248,0.2061746256667724
115632,0.9,0.9,0.2442637582224482,0.2104994807566644
115848,0.5,0.5,0.4970322211528312,0.4123217958355976
116064,0.9,0.5,0.5064925208882521,0.4180244962075275
116280,0.5,0.9,0.490851876709802,0.2124451798723889
116496,0.9,0.9,0.2455296013296444,0.2303103660985892
116712,0.5,0.5,0.4864659376269102,0.424463624108738
116928,0.9,0.5,0.4880443650556502,0.4130098017374521
117144,0.5,0.9,0.5027956730561335,0.218781156341038
117360,0.9,0.9,0.250968749140883,0.2168813814014366
117576,0.5,0.5,0.4806248034363989,0.4181236800339458
117792,0.9,0.5,0.4892796863149625,0.4131905712386063
118008,0.5,0.9,0.47514402355428,0.2180694012338309
118224,0.9,0.9,0.2376926440292582,0.2193331854915916
118440,0.5,0.5,0.495820825720394,0.4316636448456802
118656,0.9,0.5,0.5022677704927306,0.4233888814640742
118872,0.5,0.9,0.4950741732277163,0.2131588596127187
119088,0.9,0.9,0.2490900770958473,0.213654338536912
119304,0.5,0.5,0.4909992653989564,0.4152764952076493
119520,0.9,0.5,0.4928511807954107,0.4317464852700336
119736,0.5,0.9,0.4808423033905176,0.2242212425058729
119952,0.9,0.9,0.2404493774491471,0.188538733065784
120168,0.5,0.5,0.4988324433930634,0.4168511626297615
120384,0.9,0.5,0.4983558339516786,0.4165272225519894
120600,0.5,0.9,0.4933066469600123,0.2177208386814236
120816,0.9,0.9,0.2461990039371173,0.2365282421371903
121032,0.5,0.5,0.4907061753377135,0.4246684226393573
121248,0.9,0.5,0.491987407455188,0.4220190500100769
121464,0.5,0.9,0.506778048699748,0.2290666423300708
121680,0.9,0.9,0.2491445305795398,0.2211726807754799
121896,0.5,0.5,0.4848983897917399,0.4137198394121553
122112,0.9,0.5,0.5028020514761945,0.4188342391051068
122328,0.5,0.9,0.5018973016575248,0.1970119203066889
122544,0.9,0.9,0.2422766007212219,0.2140585420271233
122760,0.5,0.5,0.5064346176918062,0.4088126656368173
122976,0.9,0.5,0.4720413613436111,0.4168395734727831
123192,0.5,0.9,0.489821181463793,0.2153068792521592
123408,0.9,0.9,0.2531488621866352,0.2103506224251813
123624,0.5,0.5,0.4835715750513714,0.4160403456071683
123840,0.9,0.5,0.496392620476469,0.4261827776185336
124056,0.5,0.9,0.5007997422355894,0.2101465114922827
124272,0.9,0.9,0.2383949006420537,0.1993397502293587
124488,0.5,0.5,0.4938799735629712,0.4059299272636846
124704,0.9,0.5,0.4988142612517479,0.4095621961452206
124920,0.5,0.9,0.4952488782677856,0.2190732208709372
125136,0.9,0.9,0.242715963502005,0.2363893735004184
125352,0.5,0.5,0.5041281753827406,0.4128927363027382
125568,0.9,0.5,0.4916369124414845,0.4076912012606151
125784,0.5,0.9,0.4968601474313452,0.2153297901948664
126000,0.9,0.9,0.2415314703536967,0.2009233615042517
126216,0.5,0.5,0.5061317810438486,0.4282906856536397
126432,0.9,0.5,0.5105193781366958,0.4112631979495031
126648,0.5,0.9,0.5081759790777053,0.2266138726978444
126864,0.9,0.9,0.2418822085788451,0.2107848945309896
127080,0.5,0.5,0.484430186357782,0.4246184847191675
127296,0.9,0.5,0.4819127724514377,0.4167458529715099
127512,0.5,0.9,0.4963536587329202,0.2148841239155544
127728,0.9,0.9,0.2484569695761818,0.2081199855477106
127944,0.5,0.5,0.4885604934123788,0.4271510979986607
128160,0.9,0.5,0.4944752365191103,0.4047150040462284
128376,0.5,0.9,0.4927783950480336,0.2119459652467357
128592,0.9,0.9,0.2159417585453142,0.2086218460770588
128808,0.5,0.5,0.508050077589844,0.4244996177146709
129024,0.9,0.5,0.5066245094538726,0.4188776874065276
129240,0.5,0.9,0.5070346150379077,0.2093190578789178
129456,0.9,0.9,0.2473554442799061,0.2098753495170788
129672,0.5,0.5,0.4870884366446769,0.4238049439241232
129888,0.9,0.5,0.4988669493856725,0.4067483487859017
130104,0.5,0.9,0.5019268582976348,0.2029791428237942
130320,0.9,0.9,0.226174504703716,0.2138212847453404
130536,0.5,0.5,0.4915219566507538,0.4110139274871788
130752,0.9,0.5,0.4992052348743868,0.4235451605016803
130968,0.5,0.9,0.4878440396311811,0.2133444182395295
131184,0.9,0.9,0.2522212048005033,0.2160879875200931
131400,0.5,0.5,0.4969597576340958,0.4235885149711416
131616,0.9,0.5,0.5143070971123964,0.413258771769857
131832,0.5,0.9,0.4992435874072603,0.2192100226802567
132048,0.9,0.9,0.2509609998963482,0.2036043651904692
132264,0.5,0.5,0.4982129930637102,0.4120743172267925
132480,0.9,0.5,0.4931383163663032,0.4170929472874973
132696,0.5,0.9,0.5122664269138935,0.2068082422354037
132912,0.9,0.9,0.2413799110297829,0.2180838426976377
133128,0.5,0.5,0.4900863497966659,0.4239427389907637
133344,0.9,0.5,0.4897341289339,0.4062319704626054
133560,0.5,0.9,0.4946943611844673,0.200767851717917
133776,0.9,0.9,0.2453745156784557,0.2076433272020458
133992,0.5,0.5,0.497314575772382,0.415198470281204
134208,0.9,0.5,0.4889330105183003,0.4062968891340087
134424,0.5,0.9,0.5030914761790062,0.2173287725893113
134640,0.9,0.9,0.2389380294401901,0.2182329335952363
134856,0.5,0.5,0.4895353930627905,0.4262052802460722
135072,0.9,0.5,0.4893039649595542,0.4141993507764172
135288,0.5,0.9,0.5042185898231396,0.2163622349787358
135504,0.9,0.9,0.2473017386877682,0.2285552684241279
135720,0.5,0.5,0.4877122543158145,0.4163951473445752
135936,0.9,0.5,0.501203552254766,0.4222870672680936
136152,0.5,0.9,0.5068985356549384,0.2178039994969399
136368,0.9,0.9,0.247770444773921,0.216415663144312
136584,0.5,0.5,0.5051117160153425,0.4120916107268908
136800,0.9,0.5,0.4884035617302711,0.4209771101139229
137016,0.5,0.9,0.5078919366078111,0.2098756446524512
137232,0.9,0.9,0.2362503635526953,0.2202196459835398
137448,0.5,0.5,0.4912055135975328,0.4150675116381441
137664,0.9,0.5,0.4933788226275566,0.4241528113947502
137880,0.5,0.9,0.4779813910046206,0.2093535767183871
138096,0.9,0.9,0.2503963994195622,0.2205456380968055
138312,0.5,0.5,0.4984727571234833,0.4161675806905547
138528,0.9,0.5,0.5107703979910434,0.4171025040156984
138744,0.5,0.9,0.501698338715731,0.2153542432930688
138960,0.9,0.9,0.2329952489489051,0.2129321109651538
139176,0.5,0.5,0.4860916988942367,0.4155264407598867
139392,0.9,0.5,0.4947598920965072,0.4184566681998097
139608,0.5,0.9,0.4915579633900808,0.226808506716004
139824,0.9,0.9,0.2366811370988273,0.2182704830408806
140040,0.5,0.5,0.5041251180348667,0.4195434635331408
140256,0.9,0.5,0.4881672379212872,0.416826632534191
140472,0.5,0.9,0.4815516540656548,0.2151218034139043
140688,0.9,0.9,0.2411207178881536,0.2160655140575501
140904,0.5,0.5,0.493511834289723,0.4143251119444764
141120,0.9,0.5,0.4940617341525082,0.4280591826139785
141336,0.5,0.9,0.49349942545603,0.2131335677315887
141552,0.9,0.9,0.248542719585544,0.2211944705362104
141768,0.5,0.5,0.4941927114046738,0.4182138507718194
141984,0.9,0.5,0.4988839887617405,0.4196855443460253
142200,0.5,0.9,0.4923786761489726,0.2007315546773473
142416,0.9,0.9,0.2354044515930727,0.207900403717109
142632,0.5,0.5,0.4904269122550653,0.4140233402946808
142848,0.9,0.5,0.4974378733221354,0.4180277087994355
143064,0.5,0.9,0.4898284587492572,0.2067121730716887
143280,0.9,0.9,0.2540651993987018,0.2128308931606311
143496,0.5,0.5,0.4796662046415547,0.4069973105186101
143712,0.9,0.5,0.4873726814681917,0.413469699088683
143928,0.5,0.9,0.5072652530259874,0.2175514528877468
144144,0.9,0.9,0.2378953636936633,0.2157802123599279
144360,0.5,0.5,0.4940700331774041,0.4094973390339249
144576,0.9,0.5,0.4961676606099363,0.4061287031338701
144792,0.5,0.9,0.4899909566208423,0.2223109945279699
145008,0.9,0.9,0.249749306973883,0.2139959671585066
145224,0.5,0.5,0.4908305741941062,0.3986030907252506
145440,0.9,0.5,0.4928803535938827,0.4050953284860736
145656,0.5,0.9,0.4940517704499609,0.2109414199402446
145872,0.9,0.9,0.2440794122602185,0.2149341262528372
146088,0.5,0.5,0.4976424400147691,0.413370558755789
146304,0.9,0.5,0.4939560258898111,0.4079450586656971
146520,0.5,0.9,0.4848327881603523,0.2171906715427337
146736,0.9,0.9,0.2548563532815823,0.2232925088745971
146952,0.5,0.5,0.4906345195829165,0.4100400498085921
147168,0.9,0.5,0.4961094644889705,0.4173278134705308
147384,0.5,0.9,0.4661867791234758,0.2249805723512012
147600,0.9,0.9,0.2380971227533478,0.2145875702213729
147816,0.5,0.5,0.4967394642529965,0.4153129908344504
148032,0.9,0.5,0.496720422217682,0.4311337015616627
148248,0.5,0.9,0.5046233880469406,0.2025245258956558
148464,0.9,0.9,0.2273418026896156,0.2093831453689656
148680,0.5,0.5,0.49966294628249,0.4245079807519997
148896,0.9,0.5,0.4875877051004167,0.4158518882411073
149112,0.5,0.9,0.5055129937147878,0.2061722996189688
149328,0.9,0.9,0.2448255188725639,0.2328447726987252
149544,0.5,0.5,0.4921240991879749,0.4159588258241201
149760,0.9,0.5,0.5015245895304268,0.4147750339447535
149976,0.5,0.9,0.4955483050240702,0.2194870202850814
150192,0.9,0.9,0.2478999976395794,0.2176415083756059
150408,0.5,0.5,0.4913561881680943,0.4022557602159021
150624,0.9,0.5,0.4935856376375658,0.4115070905536668
150840,0.5,0.9,0.5033657238635798,0.200153982429586
151056,0.9,0.9,0.2618090257795309,0.2247299590705555
151272,0.5,0.5,0.493284280823156,0.4129516354561039
151488,0.9,0.5,0.5029924015839561,0.4215949360238329
151704,0.5,0.9,0.4964348210018274,0.211402945292157
151920,0.9,0.9,0.2398191205038969,0.2104462736915829
152136,0.5,0.5,0.4997515753518137,0.4179919974274292
152352,0.9,0.5,0.4972725856704758,0.4133378991748402
152568,0.5,0.9,0.490471943722131,0.2064986751637368
152784,0.9,0.9,0.2452732822965791,0.2033054227706327
153000,0.5,0.5,0.4915589316454991,0.4154789226113625
153216,0.9,0.5,0.5018931460973584,0.411365589152272
153432,0.5,0.9,0.4900297430858463,0.2044111704119126
153648,0.9,0.9,0.2402829291209748,0.2140240759921103
153864,0.5,0.5,0.5062734204280921,0.4142529034002647
154080,0.9,0.5,0.4939505655714268,0.4057328816800406
154296,0.5,0.9,0.4953941064512192,0.2148817411683284
154512,0.9,0.9,0.2507811749425249,0.2146004139360332
154728,0.5,0.5,0.5038851494228521,0.422291220806405
154944,0.9,0.5,0.4937686597503786,0.4180100337542223
155160,0.5,0.9,0.5018791168497087,0.2120304409917177
155376,0.9,0.9,0.2435543209453025,0.2114903343610261
155592,0.5,0.5,0.4994293739505414,0.4056682525170546
155808,0.9,0.5,0.4993331724942909,0.4032843904626266
156024,0.5,0.9,0.4878238299689567,0.2179484345998631
156240,0.9,0.9,0.249429000819044,0.207203713821384
156456,0.5,0.5,0.4918181902491041,0.420445964921578
156672,0.9,0.5,0.5042750547923376,0.4189771672360317
156888,0.5,0.9,0.5108427727021501,0.2227522042875181
157104,0.9,0.9,0.2338097160053088,0.210177133063195
157320,0.5,0.5,0.4918205487302279,0.4188934029520365
157536,0.9,0.5,0.4864493853279855,0.4143685429139603
157752,0.5,0.9,0.4922958624437878,0.2129795247433872
157968,0.9,0.9,0.2500137226870321,0.2135536999165323
158184,0.5,0.5,0.4962011029982637,0.421594611877322
158400,0.9,0.5,0.5022431689100961,0.4211804216349822
158616,0.5,0.9,0.4839009648862934,0.2206834411953676
158832,0.9,0.9,0.2515782127614823,0.2240716681216976
159048,0.5,0.5,0.4838916495360881,0.4167812613525481
159264,0.9,0.5,0.4912063500035772,0.4203742149890454
159480,0.5,0.9,0.493074496963593,0.2067992049318083
159696,0.9,0.9,0.2368270878051911,0.2032860431446291
159912,0.5,0.5,0.499942201036628,0.4142420365971124
160128,0.9,0.5,0.4984442800297061,0.407955343353372
160344,0.5,0.9,0.4805905189817097,0.2323479039303032
160560,0.9,0.9,0.2453168582229574,0.231331692969251
160776,0.5,0.5,0.4985883254644088,0.4089588534184113
160992,0.9,0.5,0.4934678755515324,0.4071324470967482
161208,0.5,0.9,0.501619198690864,0.217489884774317
161424,0.9,0.9,0.2354711810546296,0.2177952323383504
161640,0.5,0.5,0.498654170263433,0.4076156396186643
161856,0.9,0.5,0.5010152458111383,0.4158184147837291
162072,0.5,0.9,0.4933112916259453,0.2026892150557712
162288,0.9,0.9,0.2565830656329304,0.2169542968864649
162504,0.5,0.5,0.4953173109164091,0.4185074656529156
162720,0.9,0.5,0.4934130821970902,0.4097640643890973
162936,0.5,0.9,0.4866346547324769,0.2170155157804365
163152,0.9,0.9,0.2527067099171461,0.2132586190866994
163368,0.5,0.5,0.4930821892010641,0.422501381141682
163584,0.9,0.5,0.4984625194936812,0.4262249345392256
163800,0.5,0.9,0.5072755976233019,0.2124581692156628
164016,0.9,0.9,0.2480526646975213,0.2174059939864103
164232,0.5,0.5,0.5053915808152362,0.41560451179463
164448,0.9,0.5,0.5001361013853278,0.4075546030232377
164664,0.5,0.9,0.4998270682509418,0.2222007225664991
164880,0.9,0.9,0.2417010235723637,0.2088895897119455
165096,0.5,0.5,0.501556854268595,0.4201676414944628
165312,0.9,0.5,0.4959553807230925,0.4238294395470262
165528,0.5,0.9,0.4976535532084277,0.213364426729248
165744,0.9,0.9,0.2433575434006264,0.2198956950179035
165960,0.5,0.5,0.500126408016082,0.415743605419099
166176,0.9,0.5,0.4975826186292488,0.4329650647618989
166392,0.5,0.9,0.4953870989102554,0.217541481579596
166608,0.9,0.9,0.2371979842913579,0.2072963346962044
166824,0.5,0.5,0.4898485524799814,0.4161916455407056
167040,0.9,0.5,0.4989559576177552,0.4171964426106372
167256,0.5,0.9,0.4826141684881167,0.2117455632764961
167472,0.9,0.9,0.2348326051910662,0.2187340193787858
167688,0.5,0.5,0.4845064166830639,0.4106258354953514
167904,0.9,0.5,0.4997410329244421,0.413376824155621
168120,0.5,0.9,0.4955805477308614,0.2069915154190275
168336,0.9,0.9,0.2560999883740352,0.2207628206272204
168552,0.5,0.5,0.4996501458481969,0.415642260108151
168768,0.9,0.5,0.4867967409983075,0.4188182671671305
168984,0.5,0.9,0.486757560177779,0.2140298444197349
169200,0.9,0.9,0.2421867860208971,0.2090130234972752
169416,0.5,0.5,0.4846969166692395,0.4104336482077638
169632,0.9,0.5,0.492284550210592,0.4151147263941242
169848,0.5,0.9,0.4884128655394419,0.2112101354422894
170064,0.9,0.9,0.2348327095513639,0.2083023956064234
170280,0.5,0.5,0.493397993871502,0.4190343508868694
170496,0.9,0.5,0.4881008536599471,0.4072112140756737
170712,0.5,0.9,0.4941952368440869,0.2073120033486172
170928,0.9,0.9,0.2436484521453668,0.204356651884021
171144,0.5,0.5,0.4779879032578151,0.4233751075272007
171360,0.9,0.5,0.4958274803740679,0.4314158654978514
171576,0.5,0.9,0.4907569585577933,0.2056884380326688
171792,0.9,0.9,0.2464854345559499,0.207676857192571
172008,0.5,0.5,0.4906067001829707,0.4142500972848209
172224,0.9,0.5,0.4987694440938695,0.4134243432177601
172440,0.5,0.9,0.5088932481795847,0.2219359032583374
172656,0.9,0.9,0.2453027275276516,0.2078039604195924
172872,0.5,0.5,0.5000542362315508,0.4185403699202479
173088,0.9,0.5,0.4862189390909847,0.4199570547011271
173304,0.5,0.9,0.4933692080734784,0.212169273883245
173520,0.9,0.9,0.2490371251319921,0.2091007269093396
173736,0.5,0.5,0.4908113410751473,0.4106082947791655
173952,0.9,0.5,0.4941125002163459,0.4158672716145265
174168,0.5,0.9,0.4819125874589354,0.2008989835879569
174384,0.9,0.9,0.2370216353200685,0.2119762355292781
174600,0.5,0.5,0.4849674184668433,0.4174871200077032
174816,0.9,0.5,0.4945247527778467,0.4171426726806613
175032,0.5,0.9,0.488582300670588,0.2190967554098039
175248,0.9,0.9,0.2432470104872567,0.2136214304804705
175464,0.5,0.5,0.4998504870797178,0.4024800778248824
175680,0.9,0.5,0.4964580769453762,0.4114572517078733
175896,0.5,0.9,0.505364647754726,0.2162789908402718
176112,0.9,0.9,0.2393844548333646,0.2017352548967386
176328,0.5,0.5,0.5012413005342686,0.4265809556661271
176544,0.9,0.5,0.4907889554166311,0.4167938175366519
176760,0.5,0.9,0.5122151233883084,0.2219414617670499
176976,0.9,0.9,0.2369530532205687,0.2062526811964048
177192,0.5,0.5,0.4895084332454631,0.4063325141674149
177408,0.9,0.5,0.5016721027845196,0.4194813969012524
177624,0.5,0.9,0.4881455578849373,0.2030800474399939
177840,0.9,0.9,0.2371110006611891,0.2142466015668559
178056,0.5,0.5,0.5034483571965281,0.4139427789872987
178272,0.9,0.5,0.500342268940464,0.4186478892888287
178488,0.5,0.9,0.4933011759892538,0.207997302340874
178704,0.9,0.9,0.2528052366503617,0.2195993686851358
178920,0.5,0.5,0.505461455525617,0.4170866800258391
179136,0.9,0.5,0.4936744029598319,0.4107252014390765
179352,0.5,0.9,0.4941169247332556,0.2067903974553153
179568,0.9,0.9,0.2443314839597376,0.2175229132850552
179784,0.5,0.5,0.508301625891852,0.4165599465343846
180000,0.9,0.5,0.4939913737993507,0.4123303746787167
180216,0.5,0.9,0.4831951438735846,0.2022102753545084
180432,0.9,0.9,0.2460698109931225,0.2140664665825013
180648,0.5,0.5,0.4953999595533386,0.4255331957637792
180864,0.9,0.5,0.492485631953215,0.4166522313461205
181080,0.5,0.9,0.4885225839671894,0.2194614220472196
181296,0.9,0.9,0.239029536521534,0.2128106233679542
181512,0.5,0.5,0.4795140744622765,0.4158774889713191
181728,0.9,0.5,0.5020367866348485,0.4159331302815264
181944,0.5,0.9,0.5004791706161594,0.2195756411729429
182160,0.9,0.9,0.2471552079936894,0.2223827717456636
182376,0.5,0.5,0.489547851429711,0.4261868272200732
182592,0.9,0.5,0.4966338566105645,0.4239524471854284
